Head,Name,Manufacturer,Model,Mode,Universe,Address,X Pos(MagicQ),Y Pos(MagicQ),Z Pos(MagicQ),X Rot(MagicQ),Y Rot(MagicQ),Z Rot(MagicQ),X Pos(Unity),Y Pos(Unity),Z Pos(Unity),X Rot(Unity),Y Rot(Unity),Z Rot(Unity)
425,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
426,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
427,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
428,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
473,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
474,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
475,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
476,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
477,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
478,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
479,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
480,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
4,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-6.9m,8.74m,1.34m,-179.98°,90°,0°,-6.895,8.743,-1.344,270.02,270,0
56,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-5.44m,8.74m,1.34m,-179.98°,90°,0°,-5.436,8.743,-1.344,270.02,270,0
108,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-3.8m,8.74m,1.34m,-179.98°,90°,0°,-3.799,8.743,-1.344,270.02,270,0
160,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-2.36m,8.74m,1.34m,-179.98°,90°,0°,-2.355,8.743,-1.344,270.02,270,0
212,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,-0.75m,8.74m,1.34m,-179.98°,90°,0°,-0.747,8.743,-1.344,270.02,270,0
264,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,0.75m,8.74m,1.34m,-179.98°,90°,0°,0.75,8.743,-1.344,270.02,270,0
316,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,2.34m,8.74m,1.34m,-179.98°,90°,0°,2.34,8.743,-1.344,270.02,270,0
368,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,3.83m,8.74m,1.34m,-179.98°,90°,0°,3.831,8.743,-1.344,270.02,270,0
420,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,5.43m,8.74m,1.34m,-179.98°,90°,0°,5.43,8.743,-1.344,270.02,270,0
472,ParLight,Generic Dimmer,Generic Dimmer,1ch,0,0,6.91m,8.74m,1.34m,-179.98°,90°,0°,6.91,8.743,-1.344,270.02,270,0
